Force_Target_N,Force_Actual_N,Stress_N_per_cm2,Aspect_Ratio_b_a,muscle_b_cm,muscle_a_cm,Volume_cm3,Am,Rho,Initial_Length_cm,Prestretch_Final_Length_cm,Prestretch_Elongation_cm,Prestretch_Strain,Max_Length_cm,Min_Length_cm,ROM_cm,Contraction_Strain,Completed_Date
9,12.246818,.74788823,6.8800,27.840800,4.046628,455.9,500,10.534,27.84079999999999,30.034392008649746,2.193592008649756,.078790,30.034392115045325,27.84488894792439,2.189503167120935,.078643,Sa 28. Feb 23:46:31 CET 2026
45,61.234092,3.73944131,6.8800,27.840800,4.046628,455.9,500,10.493,27.84079999999999,47.516628652593056,19.675828652593066,.706726,47.516634400828515,40.08572059680728,7.430913804021235,.266907,Sa 28. Feb 23:46:40 CET 2026
12,16.329091,.99718433,6.8800,27.840800,4.046628,455.9,500,10.534,27.84079999999999,30.92959152617159,3.08879152617160,.110944,30.929591674837432,28.50570522140973,2.423886453427702,.087062,Sa 28. Feb 23:46:58 CET 2026
18,24.493637,1.49577653,6.8800,27.840800,4.046628,455.9,500,10.534,27.84079999999999,33.06277932938941,5.22197932938942,.187565,33.062779634160506,30.02960882515704,3.033170809003466,.108946,Sa 28. Feb 23:47:39 CET 2026
24,32.658182,1.99436867,6.8800,27.840800,4.046628,455.9,500,10.534,27.84079999999999,35.78881839331535,7.94801839331536,.285480,35.7888190412727,31.893723730939055,3.895095310333645,.139906,Sa 28. Feb 23:47:49 CET 2026
21,28.575910,1.74507263,6.8800,27.840800,4.046628,455.9,500,10.534,27.84079999999999,34.34192770068248,6.50112770068249,.233510,34.34192814652212,30.911183413435214,3.430744733086906,.123227,Sa 28. Feb 23:47:55 CET 2026
15,20.411364,1.24648043,6.8800,27.840800,4.046628,455.9,500,10.534,27.84079999999999,31.932475908854645,4.091675908854655,.146966,31.932476119577256,29.231205832720224,2.701270286857032,.097025,Sa 28. Feb 23:47:55 CET 2026
33,44.905001,2.74225697,6.8800,27.840800,4.046628,455.9,500,10.534,27.84079999999999,41.03417467564978,13.19337467564979,.473886,41.03417652557018,35.404009328463445,5.630167197106735,.202227,Sa 28. Feb 23:48:13 CET 2026
27,36.740455,2.24366477,6.8800,27.840800,4.046628,455.9,500,10.534,27.84079999999999,37.409734430908664,9.568934430908674,.343701,37.40973535822398,32.981936949387915,4.427798408836065,.159039,Sa 28. Feb 23:48:30 CET 2026
30,40.822728,2.49296087,6.8800,27.840800,4.046628,455.9,500,10.534,27.84079999999999,39.181062888812534,11.340262888812544,.407325,39.18106420945489,34.157758361513196,5.023305847941694,.180429,Sa 28. Feb 23:49:08 CET 2026
36,48.987274,2.99155307,6.8800,27.840800,4.046628,455.9,500,10.534,27.84079999999999,42.86654697042623,15.02574697042624,.539702,42.866549533634185,36.6522454032054,6.214304130428785,.223208,Sa 28. Feb 23:50:00 CET 2026
39,53.069547,3.24084917,6.8800,27.840800,4.046628,455.9,500,10.534,27.84079999999999,44.584341293543545,16.743541293543555,.601403,44.58434477623744,37.86246856338757,6.72187621284987,.241439,Sa 28. Feb 23:51:11 CET 2026
42,57.151820,3.49014527,6.8800,27.840800,4.046628,455.9,500,10.534,27.84079999999999,46.13710655417548,18.29630655417549,.657176,46.137111124535586,39.012793170818725,7.124317953716861,.255894,Sa 28. Feb 23:51:38 CET 2026
0,0,0,6.8800,27.840800,4.046628,455.9,500,10.575,27.84079999999999,27.84079999999999,0,0,27.840800041811523,26.16627748576249,1.674522556049033,.060146,Sa 28. Feb 23:52:14 CET 2026
45,61.234092,3.73944131,6.8800,27.840800,4.046628,455.9,500,10.534,27.84079999999999,47.516628652593056,19.675828652593066,.706726,47.51663443626503,40.095276015521364,7.421358420743666,.266564,Sa 28. Feb 23:54:03 CET 2026
3,4.082272,.24929603,6.8800,27.840800,4.046628,455.9,500,10.575,27.84079999999999,28.502640002552642,.661840002552652,.023772,28.50264005731373,26.68251319867973,1.82012685863400,.065376,Sa 28. Feb 23:54:04 CET 2026
6,8.164545,.49859213,6.8800,27.840800,4.046628,455.9,500,10.575,27.84079999999999,29.230044976129417,1.389244976129427,.049899,29.23004505251583,27.239939246885392,1.990105805630438,.071481,So 1. Mär 00:10:16 CET 2026
9,12.246818,.74788823,6.8800,27.840800,4.046628,455.9,500,10.575,27.84079999999999,30.034392008649746,2.193592008649756,.078790,30.034392116092953,27.845215853601147,2.189176262491806,.078631,So 1. Mär 00:12:03 CET 2026
12,16.329091,.99718433,6.8800,27.840800,4.046628,455.9,500,10.575,27.84079999999999,30.92959152617159,3.08879152617160,.110944,30.92959167654,28.50630513731944,2.42328653922056,.087040,So 1. Mär 00:38:21 CET 2026
15,20.411364,1.24648043,6.8800,27.840800,4.046628,455.9,500,10.575,27.84079999999999,31.932475908854645,4.091675908854655,.146966,31.932476122063644,29.2320761281928,2.700399993870844,.096994,So 1. Mär 00:38:32 CET 2026
0,0,0,6.8800,27.840800,4.046628,455.9,500,10.616,27.84079999999999,27.84079999999999,0,0,27.840800042210745,26.16626739673754,1.674532645473205,.060146,So 1. Mär 00:38:36 CET 2026
18,24.493637,1.49577653,6.8800,27.840800,4.046628,455.9,500,10.575,27.84079999999999,33.06277932938941,5.22197932938942,.187565,33.062779637471124,30.031013280438266,3.031766357032858,.108896,So 1. Mär 00:38:41 CET 2026
24,32.658182,1.99436867,6.8800,27.840800,4.046628,455.9,500,10.575,27.84079999999999,35.78881839331535,7.94801839331536,.285480,35.788819045816794,31.89633273795235,3.892486307864444,.139812,So 1. Mär 00:38:42 CET 2026
27,36.740455,2.24366477,6.8800,27.840800,4.046628,455.9,500,10.575,27.84079999999999,37.409734430908664,9.568934430908674,.343701,37.40973536626351,32.98597419404167,4.42376117222184,.158894,So 1. Mär 00:38:45 CET 2026
30,40.822728,2.49296087,6.8800,27.840800,4.046628,455.9,500,10.575,27.84079999999999,39.181062888812534,11.340262888812544,.407325,39.181064216827934,34.1631028092711,5.017961407556834,.180237,So 1. Mär 00:38:46 CET 2026
33,44.905001,2.74225697,6.8800,27.840800,4.046628,455.9,500,10.575,27.84079999999999,41.03417467564978,13.19337467564979,.473886,41.034176535461874,35.41121267747817,5.622963857983704,.201968,So 1. Mär 00:38:48 CET 2026
21,28.575910,1.74507263,6.8800,27.840800,4.046628,455.9,500,10.575,27.84079999999999,34.34192770068248,6.50112770068249,.233510,34.34192815056687,30.913228927123278,3.428699223443592,.123153,So 1. Mär 00:38:51 CET 2026
42,57.151820,3.49014527,6.8800,27.840800,4.046628,455.9,500,10.575,27.84079999999999,46.13710655417548,18.29630655417549,.657176,46.13711116134052,39.02938512267323,7.10772603866729,.255298,So 1. Mär 00:38:59 CET 2026
36,48.987274,2.99155307,6.8800,27.840800,4.046628,455.9,500,10.575,27.84079999999999,42.86654697042623,15.02574697042624,.539702,42.86654955305995,36.661425310345386,6.205124242714564,.222878,So 1. Mär 00:39:12 CET 2026
3,4.082272,.24929603,6.8800,27.840800,4.046628,455.9,500,10.616,27.84079999999999,28.502640002552642,.661840002552652,.023772,28.502640058135686,26.682572582577713,1.820067475557973,.065374,So 1. Mär 00:39:18 CET 2026
6,8.164545,.49859213,6.8800,27.840800,4.046628,455.9,500,10.616,27.84079999999999,29.230044976129417,1.389244976129427,.049899,29.230045053079408,27.240143845946996,1.989901207132412,.071474,So 1. Mär 00:39:24 CET 2026
12,16.329091,.99718433,6.8800,27.840800,4.046628,455.9,500,10.616,27.84079999999999,30.92959152617159,3.08879152617160,.110944,30.92959167820165,28.50687254723323,2.42271913096842,.087020,So 1. Mär 00:39:33 CET 2026
9,12.246818,.74788823,6.8800,27.840800,4.046628,455.9,500,10.616,27.84079999999999,30.034392008649746,2.193592008649756,.078790,30.034392117130793,27.845562336302216,2.188829780828577,.078619,So 1. Mär 00:39:40 CET 2026
45,61.234092,3.73944131,6.8800,27.840800,4.046628,455.9,500,10.575,27.84079999999999,47.516628652593056,19.675828652593066,.706726,47.516634470034504,40.10472193894392,7.411912531090584,.266224,So 1. Mär 00:39:45 CET 2026
39,53.069547,3.24084917,6.8800,27.840800,4.046628,455.9,500,10.575,27.84079999999999,44.584341293543545,16.743541293543555,.601403,44.584344801556625,37.87341907253073,6.710925729025895,.241046,So 1. Mär 00:40:05 CET 2026
15,20.411364,1.24648043,6.8800,27.840800,4.046628,455.9,500,10.616,27.84079999999999,31.932475908854645,4.091675908854655,.146966,31.932476124501164,29.232945111286426,2.699531013214738,.096963,So 1. Mär 00:40:14 CET 2026
18,24.493637,1.49577653,6.8800,27.840800,4.046628,455.9,500,10.616,27.84079999999999,33.06277932938941,5.22197932938942,.187565,33.06277964071544,30.032407328466046,3.030372312249394,.108846,So 1. Mär 00:41:23 CET 2026
21,28.575910,1.74507263,6.8800,27.840800,4.046628,455.9,500,10.616,27.84079999999999,34.34192770068248,6.50112770068249,.233510,34.34192815452725,30.915202017106385,3.426726137420865,.123082,So 1. Mär 00:42:18 CET 2026
24,32.658182,1.99436867,6.8800,27.840800,4.046628,455.9,500,10.616,27.84079999999999,35.78881839331535,7.94801839331536,.285480,35.78881905026097,31.89913188733626,3.88968716292471,.139711,So 1. Mär 00:43:07 CET 2026
27,36.740455,2.24366477,6.8800,27.840800,4.046628,455.9,500,10.616,27.84079999999999,37.409734430908664,9.568934430908674,.343701,37.40973537413956,32.98990656494443,4.41982880919513,.158753,So 1. Mär 00:44:36 CET 2026
30,40.822728,2.49296087,6.8800,27.840800,4.046628,455.9,500,10.616,27.84079999999999,39.181062888812534,11.340262888812544,.407325,39.18106422403357,34.16844571294609,5.01261851108748,.180045,So 1. Mär 00:44:43 CET 2026
33,44.905001,2.74225697,6.8800,27.840800,4.046628,455.9,500,10.616,27.84079999999999,41.03417467564978,13.19337467564979,.473886,41.03417654944854,35.418334737263855,5.615841812184685,.201712,So 1. Mär 00:45:26 CET 2026
36,48.987274,2.99155307,6.8800,27.840800,4.046628,455.9,500,10.616,27.84079999999999,42.86654697042623,15.02574697042624,.539702,42.86654957215373,36.670461057917926,6.196088514235804,.222554,So 1. Mär 00:47:30 CET 2026
39,53.069547,3.24084917,6.8800,27.840800,4.046628,455.9,500,10.616,27.84079999999999,44.584341293543545,16.743541293543555,.601403,44.58434482606671,37.88424948766954,6.70009533839717,.240657,So 1. Mär 00:47:34 CET 2026
42,57.151820,3.49014527,6.8800,27.840800,4.046628,455.9,500,10.616,27.84079999999999,46.13710655417548,18.29630655417549,.657176,46.13711119690939,39.046358752046785,7.090752444862605,.254689,So 1. Mär 01:04:35 CET 2026
45,61.234092,3.73944131,6.8800,27.840800,4.046628,455.9,500,10.616,27.84079999999999,47.516628652593056,19.675828652593066,.706726,47.516634502634226,40.11434717051316,7.402287332121066,.265879,So 1. Mär 01:05:57 CET 2026
3,4.082272,.24929603,6.8800,27.840800,4.046628,455.9,550,10.493,27.84079999999999,28.502640002552642,.661840002552652,.023772,28.502640055592853,26.692252705793088,1.810387349799765,.065026,So 1. Mär 01:29:59 CET 2026
0,0,0,6.8800,27.840800,4.046628,455.9,550,10.493,27.84079999999999,27.84079999999999,0,0,27.840800040980756,26.175630957712976,1.665169083267780,.059810,So 1. Mär 01:30:12 CET 2026
9,12.246818,.74788823,6.8800,27.840800,4.046628,455.9,550,10.493,27.84079999999999,30.034392008649746,2.193592008649756,.078790,30.034392113926252,27.856569098979836,2.177823014946416,.078224,So 1. Mär 01:30:24 CET 2026
6,8.164545,.49859213,6.8800,27.840800,4.046628,455.9,550,10.493,27.84079999999999,29.230044976129417,1.389244976129427,.049899,29.230045051343687,27.250383588155636,1.979661463188051,.071106,So 1. Mär 01:30:34 CET 2026
12,16.329091,.99718433,6.8800,27.840800,4.046628,455.9,550,10.493,27.84079999999999,30.92959152617159,3.08879152617160,.110944,30.929591672987375,28.51814959756674,2.411442075420635,.086615,So 1. Mär 01:30:38 CET 2026
15,20.411364,1.24648043,6.8800,27.840800,4.046628,455.9,550,10.493,27.84079999999999,31.932475908854645,4.091675908854655,.146966,31.93247611681699,29.244502686431847,2.687973430385143,.096547,So 1. Mär 01:30:41 CET 2026
21,28.575910,1.74507263,6.8800,27.840800,4.046628,455.9,550,10.493,27.84079999999999,34.34192770068248,6.50112770068249,.233510,34.34192814190022,30.929089209127806,3.412838932772414,.122584,So 1. Mär 01:31:01 CET 2026
18,24.493637,1.49577653,6.8800,27.840800,4.046628,455.9,550,10.493,27.84079999999999,33.06277932938941,5.22197932938942,.187565,33.06277963040931,30.044413131375126,3.018366499034184,.108415,So 1. Mär 01:31:03 CET 2026
36,48.987274,2.99155307,6.8800,27.840800,4.046628,455.9,550,10.493,27.84079999999999,42.86654697042623,15.02574697042624,.539702,42.866549503966105,36.66696130485964,6.199588199106465,.222679,So 1. Mär 01:31:04 CET 2026
45,61.234092,3.73944131,6.8800,27.840800,4.046628,455.9,550,10.493,27.84079999999999,47.516628652593056,19.675828652593066,.706726,47.516634379143376,40.09634333394824,7.420291045195136,.266525,So 1. Mär 01:31:12 CET 2026
24,32.658182,1.99436867,6.8800,27.840800,4.046628,455.9,550,10.493,27.84079999999999,35.78881839331535,7.94801839331536,.285480,35.7888190360669,31.914225379601426,3.874593656465474,.139169,So 1. Mär 01:31:14 CET 2026
3,4.082272,.24929603,6.8800,27.840800,4.046628,455.9,550,10.534,27.84079999999999,28.502640002552642,.661840002552652,.023772,28.502640056455412,26.692287830736756,1.810352225718656,.065025,So 1. Mär 01:31:18 CET 2026
27,36.740455,2.24366477,6.8800,27.840800,4.046628,455.9,550,10.493,27.84079999999999,37.409734430908664,9.568934430908674,.343701,37.409735348400346,32.99935354512064,4.410381803279706,.158414,So 1. Mär 01:31:19 CET 2026
42,57.151820,3.49014527,6.8800,27.840800,4.046628,455.9,550,10.493,27.84079999999999,46.13710655417548,18.29630655417549,.657176,46.13711106290588,39.03616387193083,7.10094719097505,.255055,So 1. Mär 01:31:22 CET 2026
33,44.905001,2.74225697,6.8800,27.840800,4.046628,455.9,550,10.493,27.84079999999999,41.03417467564978,13.19337467564979,.473886,41.034176512635106,35.420447575703825,5.613728936931281,.201636,So 1. Mär 01:31:27 CET 2026
0,0,0,6.8800,27.840800,4.046628,455.9,550,10.534,27.84079999999999,27.84079999999999,0,0,27.84080004140326,26.175586261454573,1.665213779948687,.059811,So 1. Mär 01:31:30 CET 2026
30,40.822728,2.49296087,6.8800,27.840800,4.046628,455.9,550,10.493,27.84079999999999,39.181062888812534,11.340262888812544,.407325,39.18106420049295,34.17865532957413,5.00240887091882,.179679,So 1. Mär 01:31:35 CET 2026
39,53.069547,3.24084917,6.8800,27.840800,4.046628,455.9,550,10.493,27.84079999999999,44.584341293543545,16.743541293543555,.601403,44.58434473503622,37.87729365912343,6.70705107591279,.240907,So 1. Mär 01:31:57 CET 2026
6,8.164545,.49859213,6.8800,27.840800,4.046628,455.9,550,10.534,27.84079999999999,29.230044976129417,1.389244976129427,.049899,29.23004505193709,27.25056030224074,1.97948474969635,.071100,So 1. Mär 01:32:26 CET 2026
9,12.246818,.74788823,6.8800,27.840800,4.046628,455.9,550,10.534,27.84079999999999,30.034392008649746,2.193592008649756,.078790,30.034392115011038,27.856860515119948,2.177531599891090,.078213,So 1. Mär 01:34:03 CET 2026
12,16.329091,.99718433,6.8800,27.840800,4.046628,455.9,550,10.534,27.84079999999999,30.92959152617159,3.08879152617160,.110944,30.929591674740117,28.518663398981516,2.410928275758601,.086596,So 1. Mär 01:35:28 CET 2026
18,24.493637,1.49577653,6.8800,27.840800,4.046628,455.9,550,10.534,27.84079999999999,33.06277932938941,5.22197932938942,.187565,33.06277963381621,30.0456957823831,3.01708385143311,.108369,So 1. Mär 01:38:08 CET 2026
15,20.411364,1.24648043,6.8800,27.840800,4.046628,455.9,550,10.534,27.84079999999999,31.932475908854645,4.091675908854655,.146966,31.93247611936655,29.2453292251383,2.68714689422825,.096518,So 1. Mär 01:38:19 CET 2026
21,28.575910,1.74507263,6.8800,27.840800,4.046628,455.9,550,10.534,27.84079999999999,34.34192770068248,6.50112770068249,.233510,34.34192814603723,30.930990498063252,3.410937647973978,.122515,So 1. Mär 01:39:18 CET 2026
27,36.740455,2.24366477,6.8800,27.840800,4.046628,455.9,550,10.534,27.84079999999999,37.409734430908664,9.568934430908674,.343701,37.409735356618256,33.00326164168842,4.406473714929836,.158273,So 1. Mär 01:40:34 CET 2026
24,32.658182,1.99436867,6.8800,27.840800,4.046628,455.9,550,10.534,27.84079999999999,35.78881839331535,7.94801839331536,.285480,35.7888190407064,31.916906579273327,3.871912461433073,.139073,So 1. Mär 01:40:47 CET 2026
30,40.822728,2.49296087,6.8800,27.840800,4.046628,455.9,550,10.534,27.84079999999999,39.181062888812534,11.340262888812544,.407325,39.181064208041924,34.183864687887144,4.997199520154780,.179491,So 1. Mär 01:58:22 CET 2026
33,44.905001,2.74225697,6.8800,27.840800,4.046628,455.9,550,10.534,27.84079999999999,41.03417467564978,13.19337467564979,.473886,41.03417652280097,35.42760645947962,5.60657006332135,.201379,So 1. Mär 01:59:31 CET 2026
0,0,0,6.8800,27.840800,4.046628,455.9,550,10.575,27.84079999999999,27.84079999999999,0,0,27.840800041810684,26.17553747519597,1.665262566614714,.059813,So 1. Mär 02:22:21 CET 2026
36,48.987274,2.99155307,6.8800,27.840800,4.046628,455.9,550,10.534,27.84079999999999,42.86654697042623,15.02574697042624,.539702,42.86654952406424,36.67585463635023,6.19069488771401,.222360,So 1. Mär 02:22:29 CET 2026
42,57.151820,3.49014527,6.8800,27.840800,4.046628,455.9,550,10.534,27.84079999999999,46.13710655417548,18.29630655417549,.657176,46.137111101168784,39.05422958869188,7.082881512476904,.254406,So 1. Mär 02:22:43 CET 2026
45,61.234092,3.73944131,6.8800,27.840800,4.046628,455.9,550,10.534,27.84079999999999,47.516628652593056,19.675828652593066,.706726,47.51663441459625,40.10584500085841,7.41078941373784,.266184,So 1. Mär 02:22:50 CET 2026
3,4.082272,.24929603,6.8800,27.840800,4.046628,455.9,550,10.575,27.84079999999999,28.502640002552642,.661840002552652,.023772,28.502640057293046,26.69234099662855,1.810299060664496,.065023,So 1. Mär 02:22:50 CET 2026
6,8.164545,.49859213,6.8800,27.840800,4.046628,455.9,550,10.575,27.84079999999999,29.230044976129417,1.389244976129427,.049899,29.230045052511,27.250700903339,1.979344149172,.071095,So 1. Mär 02:22:54 CET 2026
9,12.246818,.74788823,6.8800,27.840800,4.046628,455.9,550,10.575,27.84079999999999,30.034392008649746,2.193592008649756,.078790,30.03439211605886,27.85717831286794,2.17721380319092,.078202,So 1. Mär 02:22:56 CET 2026
39,53.069547,3.24084917,6.8800,27.840800,4.046628,455.9,550,10.534,27.84079999999999,44.584341293543545,16.743541293543555,.601403,44.58434476118042,37.88818354279947,6.69616121838095,.240516,So 1. Mär 02:22:59 CET 2026
15,20.411364,1.24648043,6.8800,27.840800,4.046628,455.9,550,10.575,27.84079999999999,31.932475908854645,4.091675908854655,.146966,31.932476121855547,29.246142012881805,2.686334108973742,.096489,So 1. Mär 02:23:19 CET 2026
18,24.493637,1.49577653,6.8800,27.840800,4.046628,455.9,550,10.575,27.84079999999999,33.06277932938941,5.22197932938942,.187565,33.06277963712528,30.047056970587438,3.015722666537842,.108320,So 1. Mär 02:23:23 CET 2026
27,36.740455,2.24366477,6.8800,27.840800,4.046628,455.9,550,10.575,27.84079999999999,37.409734430908664,9.568934430908674,.343701,37.409735364669025,33.00715291395485,4.402582450714175,.158134,So 1. Mär 02:23:26 CET 2026
12,16.329091,.99718433,6.8800,27.840800,4.046628,455.9,550,10.575,27.84079999999999,30.92959152617159,3.08879152617160,.110944,30.929591676440367,28.519179109080614,2.410412567359753,.086578,So 1. Mär 02:23:27 CET 2026
24,32.658182,1.99436867,6.8800,27.840800,4.046628,455.9,550,10.575,27.84079999999999,35.78881839331535,7.94801839331536,.285480,35.78881904524816,31.919526148542904,3.869292896705256,.138979,So 1. Mär 02:23:46 CET 2026
