volume_cm3,aspect_ratio_a_b,muscle_extent_y_b_cm,muscle_extent_x_a_cm,top_surface_area_cm2,force_target_N,force_actual_N,stress_N_cm2
691.2,9.026666666666667,2.0394652332195764,18.40957283852871,338.912372097094,6,9.997988815899655,0.029500217870580894
691.2,9.026666666666667,2.0394652332195764,18.40957283852871,338.912372097094,9,14.996983223849483,0.04425032680587134
691.2,9.026666666666667,2.0394652332195764,18.40957283852871,338.912372097094,12,19.99597763179931,0.05900043574116179
691.2,9.026666666666667,2.0394652332195764,18.40957283852871,338.912372097094,15,24.994972039749136,0.07375054467645223
691.2,9.026666666666667,2.0394652332195764,18.40957283852871,338.912372097094,18,29.993966447698966,0.08850065361174268
691.2,9.026666666666667,2.0394652332195764,18.40957283852871,338.912372097094,21,34.99296085564879,0.10325076254703312
691.2,9.026666666666667,2.0394652332195764,18.40957283852871,338.912372097094,24,39.99195526359862,0.11800087148232358
691.2,9.026666666666667,2.0394652332195764,18.40957283852871,338.912372097094,27,44.99094967154845,0.13275098041761405
691.2,9.026666666666667,2.0394652332195764,18.40957283852871,338.912372097094,30,49.98994407949827,0.14750108935290446
691.2,9.026666666666667,2.0394652332195764,18.40957283852871,338.912372097094,33,54.9889384874481,0.16225119828819493
691.2,9.026666666666667,2.0394652332195764,18.40957283852871,338.912372097094,36,59.98793289539793,0.17700130722348537
691.2,9.026666666666667,2.0394652332195764,18.40957283852871,338.912372097094,39,64.98692730334776,0.1917514161587758
691.2,9.026666666666667,2.0394652332195764,18.40957283852871,338.912372097094,42,69.98592171129758,0.20650152509406625
691.2,9.026666666666667,2.0394652332195764,18.40957283852871,338.912372097094,45,74.98491611924742,0.22125163402935671
691.2,10.1,1.8922869485439784,19.112098180294183,365.27229685320424,0,0.0,0.0
691.2,10.1,1.8922869485439784,19.112098180294183,365.27229685320424,3,5.387806169628513,0.014750108935290449
691.2,10.1,1.8922869485439784,19.112098180294183,365.27229685320424,6,10.775612339257027,0.029500217870580898
691.2,10.1,1.8922869485439784,19.112098180294183,365.27229685320424,9,16.163418508885538,0.04425032680587134
691.2,10.1,1.8922869485439784,19.112098180294183,365.27229685320424,12,21.551224678514053,0.059000435741161796
691.2,10.1,1.8922869485439784,19.112098180294183,365.27229685320424,15,26.939030848142565,0.07375054467645224
691.2,10.1,1.8922869485439784,19.112098180294183,365.27229685320424,18,32.326837017771076,0.08850065361174268
691.2,10.1,1.8922869485439784,19.112098180294183,365.27229685320424,21,37.71464318739959,0.10325076254703314
691.2,10.1,1.8922869485439784,19.112098180294183,365.27229685320424,24,43.10244935702811,0.11800087148232359
691.2,10.1,1.8922869485439784,19.112098180294183,365.27229685320424,27,48.49025552665662,0.13275098041761405
691.2,10.1,1.8922869485439784,19.112098180294183,365.27229685320424,30,53.87806169628513,0.14750108935290449
691.2,10.1,1.8922869485439784,19.112098180294183,365.27229685320424,33,59.26586786591364,0.16225119828819493
